Instrument,Latitude,Longitude,ocean,year,month,Group_index,PFT,Selection,Min_size,Max_size,Average_size,Slope,Slope_sd,Total_abundance,Max_abundance,Intercept_ref,Intercept_ref_sd,Intercept,Intercept_sd,R2,Absolute_intercept,Date_bin,Month,Conductivity,Salinity,Oxygen,AOU,MLD,Phosphates,Silicates,Temperature,Nitrates,SLA,CHL,Iron,PAR,Aerosol_thickness,DUWT001,PSD_slope,Picophytoplankton,Nanophytoplankton,Microphytoplankton,FSLE,theta_max
Scanner,-20.5,41.5,Indian Ocean,2010,5.0,44,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,3650.3424496887937,684.7092275721782,-1.0991134279565928,0.1001110206756044,333.51474241843164,110.0264638172085,0.9632192199331692,0.0867601537918338,2.3968009819148257,0.3056461213602219,0.9377612286015024,249.34518256425133,2010-05,May,5.5353303,35.15209,204.69478,-2.553348,48.560173,183.38713,2197.6953,26.5353,7.0524836,0.02346875,0.14360644,0.0006997752,40.0295,0.06881042,2.4687994e-13,4.5452256,0.75506157,0.22915749,0.015780939,-0.084752895,7.3845563
Scanner,-20.5,175.5,South Pacific Ocean,2019,11.0,234,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False]",455.9298191608002,4599.565196841983,617.4910500789507,-0.9353850428040372,0.0357242893785798,203.17739035411452,97.55771544255173,0.7280213181636035,0.0347780479561444,1.948050938115856,0.1504525977071294,0.9870423969294329,88.72600720890698,2019-11,November,5.409656,35.25941,207.14218,-4.5918093,36.28495,228.12135,766.81433,25.279709,99.49514,0.08548125000000001,0.05193517,0.00025093424,57.42161,0.10664747,5.892706e-13,5.1425347,0.8879527,0.1095262,0.0025210932,-0.07030484,3.9768815
Scanner,-19.5,-177.5,South Pacific Ocean,2019,11.0,235,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2299.7825984209894,616.5551162926876,-1.055563822713539,0.089506620233628,222.8729560985218,101.9023085899977,0.7164125834449561,0.0657312379900538,2.093192273656812,0.2431751894599925,0.9586429588844656,123.93451559769107,2019-11,November,5.52125,35.338,207.35883,-7.739337,38.787533,174.57791,1318.9486,25.8811,86.072784,0.12385000000000002,0.08586821,7.1176895e-05,48.515545,0.08864375,4.081342e-13,4.6403646,0.7811338,0.20632696,0.012539248,-0.033960506,2.05149
Scanner,-19.5,-175.5,South Pacific Ocean,2019,11.0,236,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,1827.9770239256288,619.1004374774941,-1.0675764919522694,0.1162454886752017,193.08864511965064,82.6124138653903,0.6628765630254945,0.0841466609529701,2.055324466449319,0.2805260929645288,0.944035510546579,113.5859112276136,2019-11,November,5.5245037,35.380787,205.49179,-6.400366,36.642326,179.79219,1205.8569,25.82281,82.65888,0.057225,0.14240383,0.0001145869,53.144196,0.05420555,4.2418947e-13,4.3526955,0.6819721,0.28678754,0.031240344,-0.06717586,5.0480204
Scanner,-19.5,-174.5,South Pacific Ocean,2019,11.0,237,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2299.7825984209894,597.364805450501,-1.3150215986199725,0.1365528372300609,479.316493696421,231.4689961865781,0.8559496137410831,0.1002807057037549,2.5711419973865013,0.3020284774333211,0.93923398804906,372.5134837507575,2019-11,November,5.530072,35.393112,204.98799,-5.2182217,35.013336,183.74533,1146.014,25.83589,76.503914,0.09212499999999998,0.10397405,0.00015154327,53.97346,0.0632207,4.778905e-13,4.2103477,0.62351114,0.32977903,0.04670985,-0.05899874,9.643303
Scanner,-19.5,39.5,Indian Ocean,2010,4.0,29,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2299.7825984209894,634.8626357360123,-0.9816730550162014,0.0517381200163191,161.8931193303789,66.0198610119553,0.6595666269260166,0.0379950742310895,1.9399700430833715,0.1516662146907645,0.9836069269006674,87.09035143970107,2010-04,April,5.7336473,34.97641,197.45639,0.6152612,35.48204,81.678024,2584.4207,28.2475,37.331535,0.093525,0.1504905,0.00088332896,45.559795,0.09812222,2.9640388e-13,4.248177,0.6447151,0.31679544,0.03848953,-0.13050541,14.67796
Scanner,-19.5,40.5,Indian Ocean,2010,5.0,45,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,3650.3424496887937,629.0145168050303,-1.1050787377808329,0.0448082077169372,421.29508760294414,167.7321159137726,0.9774389393693363,0.038832557758601,2.418801299013692,0.1355583747927467,0.9870179364195956,262.3018169979306,2010-05,May,5.550928,35.0913,203.0988,-1.349487,47.615723,186.92651,2016.294,26.6297,12.250511,0.036925,0.14454107,0.000776468,40.248535,0.07744583,2.5340258e-13,4.5456595,0.7556889,0.22875,0.015561081,-0.11401282,-20.74308
Scanner,-19.5,41.5,Indian Ocean,2010,4.0,30,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,3650.3424496887937,662.7190907614125,-0.8421194244716088,0.0353108405918371,217.36551517349912,90.4069985758478,0.8819964045949977,0.0306017653160664,1.9803789897094664,0.1304754248968681,0.986129482243414,95.58263298173804,2010-04,April,5.7299075,34.9659,197.33688,0.6441374,37.63923,101.61621,2415.661,28.3239,20.983456,0.23008125000000001,0.124491684,0.00091414,46.489014,0.08508473,1.6126082e-13,4.6826386,0.7954552,0.19433358,0.010211192,-0.18206148,4.37141
Scanner,-19.5,41.5,Indian Ocean,2010,5.0,46,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2895.6864471140507,630.5455853746683,-1.1720921663548385,0.0944605781810296,360.8427267133554,138.2431621088381,0.8551188721531771,0.074069809143059,2.3838873416384088,0.2566058486519407,0.9565123160603012,242.0401100022875,2010-05,May,5.548669,35.1184,204.40393,-2.6224017,47.336018,170.02817,1953.6599,26.7651,5.279644,0.007062499999999999,0.15306707,0.00081629714,40.507214,0.06671597,2.435544e-13,4.6139755,0.7760395,0.21123317,0.012727381,-0.1249761,-10.329436
Scanner,-19.5,53.5,Indian Ocean,2016,9.0,157,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,3650.3424496887937,657.5002259838532,-0.9484599204295968,0.0627155069922259,175.7048799613434,68.54951216212291,0.7266604993034531,0.0543517286614209,1.963743778711938,0.2337002026488781,0.9662035921196428,91.99066930629787,2016-09,September,5.2268496,35.02039,229.71985,-5.624046,74.8337,191.0628,3695.977,23.6057,591.92554,-0.05963125,0.064524196,0.00028537743,47.81486,0.105826385,4.662243e-13,5.12717,0.88815254,0.109554045,0.0022934382,-0.05049317,37.002247
Scanner,-19.5,54.5,Indian Ocean,2016,9.0,158,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2299.7825984209894,620.2444477527464,-1.0220499374012166,0.0570292834573882,736.5139972368478,314.0525174409648,1.2595950233926674,0.0418807613733521,2.592662305462797,0.125090747814489,0.9816614669480382,391.4373886127879,2016-09,September,5.2145705,35.00981,229.51218,-5.0551834,77.54863,210.60759,3794.4001,23.537891,649.1488,-0.057850000000000006,0.07514024,0.00033120642,48.4805,0.118207626,4.903333e-13,5.091493,0.88250184,0.11490168,0.0025965176,-0.05798244,-27.997429
Scanner,-18.5,39.5,Indian Ocean,2010,4.0,31,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2895.6864471140507,618.6240487561079,-1.0277109731205618,0.0432663191526679,208.9300197869272,87.75164610363741,0.7012871662734681,0.0339266185288329,2.0417381790439566,0.1372307947368831,0.9877453490640752,110.08754301470032,2010-04,April,5.770099,34.95161,196.62457,0.8208418,35.455494,79.50231,2652.808,28.513,54.018658,0.07376875000000001,0.18542336,0.0012592792,44.798565,0.08699513,3.9439502e-13,4.331771,0.67648387,0.29184806,0.031668045,-0.05674101,6.409683
Scanner,-18.5,40.5,Indian Ocean,2010,4.0,32,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2895.6864471140507,616.4163407229761,-1.1153377763485484,0.0405427806021227,462.0547591830637,197.88107436288,0.9930865949506048,0.0317909976749563,2.4478298943706545,0.1072590573042874,0.9908353941761824,280.4335013338146,2010-04,April,5.7604175,34.938587,196.79501,0.9561845,36.72891,89.80014,2605.5786,28.5197,30.153309,0.127525,0.12918101,0.00094008836,46.718796,0.100084014,2.9242814e-13,4.659115,0.7880608,0.20064023,0.01129901,-0.11787075,2.6476812
Scanner,-18.5,41.5,Indian Ocean,2010,4.0,33,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,3650.3424496887937,624.1635177056355,-1.091731208590722,0.0562476339966642,502.8812835553249,211.8452728432747,1.05012818806329,0.0487464151603297,2.474081266802003,0.1663639685573726,0.9792058555726268,297.9073832674001,2010-04,April,5.7470345,34.931587,197.60027,0.3237326,38.00103,101.98769,2395.0208,28.4966,18.284328,0.03551875,0.14188379,0.0009770124,47.293514,0.096793056,2.3225952e-13,4.6296873,0.77978754,0.20784202,0.012370472,-0.15579228,-3.9010847
Scanner,-17.5,40.5,Indian Ocean,2010,4.0,34,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2895.6864471140507,679.524054961323,-0.8350670124618993,0.0424060766807605,329.2022510461783,129.1604624042084,1.0967655560960954,0.0332520726289674,2.1859496281381725,0.1256289190647786,0.9822686478632114,153.4438999805997,2010-04,April,5.7745976,34.8948,196.6652,0.56298935,36.547962,90.6483,2908.7693,28.7248,26.173372,0.03130625,0.1657812,0.0012147567,46.03818,0.08867834,3.2987073e-13,4.510243,0.7438722,0.23859213,0.017535636,-0.123930685,-9.216297
Scanner,-17.5,41.5,Indian Ocean,2010,4.0,35,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,3650.3424496887937,666.9463088212764,-0.9919648293810832,0.0613886623993296,327.7596059739725,127.5688775933303,0.9979544587873602,0.0532018328741173,2.2917815122624345,0.1960125743931253,0.9702718946590654,195.785945283098,2010-04,April,5.7541313,34.89019,197.76718,-0.3544498,37.22012,94.03221,2623.482,28.666,13.403358,-0.12896875000000002,0.1491241,0.0010746573,46.20268,0.101718746,3.0334665e-13,4.4878473,0.73661417,0.24468608,0.018699722,-0.10098186,-0.8265726
Scanner,-17.5,42.5,Indian Ocean,2010,4.0,36,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2895.6864471140507,633.414156101822,-1.0789092678511722,0.06945694594892,338.8365596334957,137.6542869842178,0.9122480689284288,0.0544635955989677,2.3194773956594883,0.1939220607352139,0.971807107826664,208.678350730848,2010-04,April,5.7396374,34.873413,198.8894,-1.1417758,37.894333,103.40482,2046.8344,28.6422,6.5081005,-0.04735,0.14597246,0.0010012918,44.764606,0.09915764,2.8603476e-13,4.421304,0.712301,0.26426038,0.023438603,-0.12294636,20.441248
Scanner,-16.5,-100.5,South Pacific Ocean,2011,6.0,61,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False]",455.9298191608002,7296.231904209181,683.9277101170474,-1.1284116453782698,0.0766980914076835,763.6102621341203,271.1365646568873,1.34002625557648,0.0946139278863368,2.8118218989337613,0.2753483036748587,0.9516386143346194,648.3684877331486,2011-06,June,5.2509537,36.0235,211.76619,-3.9307802,83.41829,562.9373,796.48724,23.1404,2682.8923,0.028500000000000004,0.11857409,6.136814e-06,34.700695,0.090939574,2.1793467e-13,4.9935765,0.8655609,0.13079986,0.003639256,-0.02633758,1.052782
Scanner,-16.5,41.5,Indian Ocean,2010,4.0,37,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,3650.3424496887937,669.8732389558072,-0.9690438939311304,0.0604190000874708,264.4389212136637,103.3890850119128,0.920514221103654,0.0523614853206184,2.184445329180535,0.2023957213759803,0.9698387263302648,152.91332405663383,2010-04,April,5.7435427,34.85491,198.1045,-1.4855382,36.026096,79.45266,3213.9978,28.768,6.9422197,-0.1681125,0.15572615,0.0009929293,46.618206,0.10110348,3.3319338e-13,4.335677,0.67762095,0.29055887,0.031820204,-0.099494845,23.611156
Scanner,-16.5,53.5,Indian Ocean,2010,5.0,47,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2895.6864471140507,610.6557045042362,-0.8090933714134471,0.1118227101553809,113.06152677359138,57.9965473174483,0.5099557501257834,0.0876840578214041,1.5652622103106884,0.4626415050826087,0.8820605304427285,36.75041183859013,2010-05,May,5.5406933,34.830013,200.28065,0.59059376,60.229065,155.39041,3542.4219,27.1087,36.392784,0.009793750000000002,0.069399394,0.00026510426,41.300266,0.117418736,3.2886915e-13,5.1314235,0.88800645,0.10959804,0.0023955114,-0.06057447,1.4646637
Scanner,-15.5,-76.5,South Pacific Ocean,2017,6.0,181,Crustaceans,"[False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False]",362.1298109794332,5791.372894228102,506.95142820947706,-0.9901795028577236,0.0636528480328312,2633.387582397802,866.0697691865981,1.458638819900941,0.0728509116674833,3.047291274208308,0.2108411912154879,0.956519519148802,1115.0421233868235,2017-06,June,4.5712533,35.04829,207.0008,27.819122,31.752443,910.92633,4282.649,18.41081,6293.119,0.11084375000000002,1.0508814,0.00073726557,32.958477,0.0926902,2.5406482e-12,3.0801215,0.12906738,0.47690013,0.3940325,-0.0368038,1.6923767
Scanner,-15.5,-75.5,South Pacific Ocean,2017,6.0,182,Crustaceans,"[False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False]",574.6651198741748,9184.60668727845,680.3073628881605,-1.0363102572548792,0.0946226880471157,2648.128615129929,2167.759358114782,1.816775245886003,0.1309133659315769,2.855942469864709,0.3343689948882036,0.9159964845338434,717.6992127718444,2017-06,June,4.502989,35.01591,196.89961,39.7774,24.319702,936.24164,4831.139,17.91581,7463.374,0.109225,1.1502756,0.0011632254,34.77988,0.0947517,2.3796464e-12,3.1982107,0.15972315,0.4956691,0.34460777,-0.049978804,-9.071054
Scanner,-15.5,40.5,Indian Ocean,2010,4.0,38,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,3650.3424496887937,654.2992105103212,-0.8611437237599662,0.0369830067260056,896.74691480838,397.64936434078754,1.478608598011243,0.0320509303529114,2.6018047171983265,0.1040151245483208,0.9854594149284744,399.7649529237648,2010-04,April,,,,,,,,,,0.005512500000000001,0.36812165,0.0011839258,47.420757,0.08571681,3.171383e-13,4.2642174,0.6423787,0.30894697,0.048674356,-0.11981003,21.554228
Scanner,-15.5,41.5,Indian Ocean,2010,4.0,39,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2895.6864471140507,635.3179236386795,-1.0498629209454076,0.0828026403208747,471.1265672520971,192.6718600337386,1.0705881146758045,0.0649284165226533,2.439932076605424,0.2197698580108688,0.9582736163713498,275.3797977316547,2010-04,April,5.7156706,34.841587,198.85187,-2.8793867,35.369694,48.384056,4262.027,28.81931,11.249804,-0.0019562499999999945,0.11219577,0.0006674249,47.12776,0.10172222,3.3582403e-13,4.249653,0.64487463,0.3164991,0.038626254,-0.10977432,34.7616
Scanner,-14.5,-77.5,South Pacific Ocean,2017,6.0,183,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False]",455.9298191608002,9184.60668727845,513.2567508088854,-0.8784223497795897,0.1215994248494289,3104.0728668662678,2171.9669864898315,1.3442853648649664,0.1675667641535466,2.4900181235869576,0.5417285117464076,0.8130397386444819,309.0424396635788,2017-06,June,4.6360774,35.06771,211.55278,25.589497,34.65586,988.2067,5968.796,18.83131,6927.6924,0.0942125,0.51905704,0.0003234287,28.475426,0.080823615,1.0022086e-12,3.1769965,0.15724629,0.4894615,0.3532922,-0.05437815,21.779707
Scanner,-14.5,-76.5,South Pacific Ocean,2017,6.0,184,Crustaceans,"[False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False]",362.1298109794332,11571.516754514068,606.8109346198399,-0.5631541623462026,0.0593648944495284,294.0109016148114,108.65247127166788,0.7998982675087067,0.0910320595901652,1.7034276170687277,0.4597056395367536,0.8653719238654853,50.515844424745296,2017-06,June,4.494608,34.9538,200.42433,44.32986,24.11531,1110.4049,6119.2334,17.98549,8879.907,0.09145625,1.871961,0.00091233756,28.518654,0.0929114,2.167667e-12,3.0360153,0.113113515,0.47328955,0.41359696,-0.03692767,6.0132504
