PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Rhizaria,1.0,2019,01,South Pacific Ocean,-12.5,-78.5,4.0,201.0,1,-1.454260004330621,,9.200077693908973,,0.9617146159170349,,-4.279678306660917,,8.309880835766366,,0.9086178256884353,,4.0,0,1,0
Crustaceans,1.0,2019,01,South Pacific Ocean,-12.5,-77.5,6.0,201.0,3,-0.6122868853105613,0.18341038968117673,3.1917654001247286,2.1435119531876436,0.7577944574177461,0.16790950108435398,-2.153472340072079,0.592176075585248,3.2771442823224604,2.326204349227996,0.8033856640486038,0.16695093562060426,4.0,0,1,1
Crustaceans,1.0,2019,01,South Pacific Ocean,-12.5,-77.5,5.0,141.0,3,-0.6122868853105613,0.18341038968117673,3.1917654001247286,2.1435119531876436,0.7577944574177461,0.16790950108435398,-2.153472340072079,0.592176075585248,3.2771442823224604,2.326204349227996,0.8033856640486038,0.16695093562060426,4.0,0,1,1
Crustaceans,1.0,2019,01,South Pacific Ocean,-12.5,-77.5,5.0,201.0,3,-0.6122868853105613,0.18341038968117673,3.1917654001247286,2.1435119531876436,0.7577944574177461,0.16790950108435398,-2.153472340072079,0.592176075585248,3.2771442823224604,2.326204349227996,0.8033856640486038,0.16695093562060426,4.0,0,1,1
Detritus,1.0,2019,01,South Pacific Ocean,-12.5,-77.5,5.0,201.0,3,-1.1023943630607174,0.19005463205037051,8.522185256007326,2.1420752385856074,0.8774075355616815,0.06331592489983574,-3.6174699298166693,0.5818406179843437,8.736880568765919,2.2606842636189426,0.8961356418076104,0.05663012858312998,8.0,0,0,0
Detritus,1.0,2019,01,South Pacific Ocean,-12.5,-77.5,5.0,141.0,3,-1.1023943630607174,0.19005463205037051,8.522185256007326,2.1420752385856074,0.8774075355616815,0.06331592489983574,-3.6174699298166693,0.5818406179843437,8.736880568765919,2.2606842636189426,0.8961356418076104,0.05663012858312998,8.0,0,0,0
Mesophytoplankton,1.0,2019,01,South Pacific Ocean,-12.5,-77.5,5.0,141.0,2,-1.2395763317418989,0.5846755693590933,7.625854489195649,5.285956395686479,0.9646792003981186,0.04785600764457228,-3.4024852998656123,2.196716663219187,5.970936614296494,6.750051958986664,0.9148713605246338,0.12032148407053672,3.0,0,1,0
Detritus,1.0,2019,01,South Pacific Ocean,-12.5,-76.5,4.0,106.0,1,-1.2720244870977442,,9.53934324822048,,0.7192180941025204,,-3.716606527659736,,8.532287459058619,,0.6999951435566811,,4.0,0,1,1
Crustaceans,1.0,2019,01,South Pacific Ocean,-11.5,-78.5,5.0,201.0,1,-1.423759198947367,,10.87927327078137,,0.9728510813852446,,-4.800531203384294,,11.89464540071139,,0.9863116962250384,,3.0,0,1,0
Detritus,1.0,2019,01,South Pacific Ocean,-11.5,-78.5,5.0,201.0,1,-1.2821250910262199,,10.549729408993386,,0.971356910920836,,-4.270730952101759,,11.190925374206058,,0.980721672254187,,9.0,0,0,0
Mesophytoplankton,1.0,2019,01,South Pacific Ocean,-11.5,-78.5,5.0,201.0,1,-1.252909945702852,,7.9658021384608695,,0.9323000256619184,,-3.822575154880845,,7.443365403341387,,0.83415998039072,,3.0,0,1,0
Rhizaria,1.0,2019,01,South Pacific Ocean,-11.5,-78.5,5.0,201.0,1,-1.6149235043048393,,10.735198577281936,,0.9680773107322896,,-4.2045904769038716,,8.220343757925715,,0.9839913992746077,,3.0,0,1,0
Crustaceans,1.0,2019,01,South Pacific Ocean,-11.5,-77.5,5.0,106.0,1,-0.2931530376891209,,0.09258962124984604,,0.9560687880316519,,-1.1281615451465583,,-0.13264709220721738,,0.984442392609616,,3.0,0,1,0
Detritus,1.0,2019,01,South Pacific Ocean,-11.5,-77.5,5.0,106.0,1,-0.47719744249316587,,2.297249003989063,,0.7692106775294949,,-1.7783437003098275,,2.455686956129111,,0.8283071578594265,,9.0,0,0,1
Detritus,1.0,2019,01,South Pacific Ocean,-10.5,-79.5,4.0,201.0,1,-1.4439338409640767,,11.53667516196204,,0.9738059524219131,,-4.601168143350762,,11.722016494725112,,0.9834874413372686,,7.0,0,0,0
Crustaceans,1.0,2019,01,South Pacific Ocean,-9.5,-80.5,9.0,201.0,1,-0.9804997012284148,,6.73481818240147,,0.8172704899781055,,-3.348211645711108,,7.220258967370767,,0.8538435094439414,,7.0,0,0,0
Detritus,1.0,2019,01,South Pacific Ocean,-9.5,-80.5,9.0,201.0,1,-1.2632507893793359,,10.67846818040791,,0.9833021641651757,,-4.086571414068038,,10.894456743647114,,0.9894666582353528,,9.0,0,0,0
Rhizaria,1.0,2019,01,South Pacific Ocean,-9.5,-80.5,9.0,201.0,1,-1.524281256727791,,10.868849825888635,,0.9959928582540153,,-4.541726851778442,,10.142103253320535,,0.9716798494807198,,3.0,0,1,0
Crustaceans,1.0,2019,01,South Pacific Ocean,-9.5,-79.5,5.0,156.0,4,-1.5942801803689797,1.1809461297629915,12.555293413276004,11.38264680520112,0.7877381659977905,0.1260326103838826,-5.2314870037659515,3.5047461711353076,13.367351785538807,11.570343575531366,0.8408496569892859,0.05741686764905513,3.0,0,1,1
Crustaceans,1.0,2019,01,South Pacific Ocean,-9.5,-79.5,5.0,201.0,4,-1.5942801803689797,1.1809461297629915,12.555293413276004,11.38264680520112,0.7877381659977905,0.1260326103838826,-5.2314870037659515,3.5047461711353076,13.367351785538807,11.570343575531366,0.8408496569892859,0.05741686764905513,3.0,0,1,1
Detritus,1.0,2019,01,South Pacific Ocean,-9.5,-79.5,5.0,201.0,4,-1.1669005733179503,0.42883764830239796,9.007423830408158,4.147251572434947,0.9183567415287237,0.0352692248613008,-3.81028997605687,1.2884507911423881,9.231664715584808,4.267814478498031,0.9330230672032988,0.023222843282191076,6.0,0,0,0
Detritus,1.0,2019,01,South Pacific Ocean,-9.5,-79.5,5.0,156.0,4,-1.1669005733179503,0.42883764830239796,9.007423830408158,4.147251572434947,0.9183567415287237,0.0352692248613008,-3.81028997605687,1.2884507911423881,9.231664715584808,4.267814478498031,0.9330230672032988,0.023222843282191076,6.0,0,0,0
Detritus,1.0,2019,01,South Pacific Ocean,-9.5,-79.5,18.0,201.0,4,-1.1669005733179503,0.42883764830239796,9.007423830408158,4.147251572434947,0.9183567415287237,0.0352692248613008,-3.81028997605687,1.2884507911423881,9.231664715584808,4.267814478498031,0.9330230672032988,0.023222843282191076,6.0,0,0,0
Mesophytoplankton,1.0,2019,01,South Pacific Ocean,-9.5,-79.5,5.0,156.0,1,-1.021947669368009,,5.556275734328829,,0.8770232937998687,,-2.7257780304042885,,3.7659887335610103,,0.8414916981649989,,4.0,0,1,0
Rhizaria,1.0,2019,01,South Pacific Ocean,-9.5,-79.5,5.0,156.0,3,-0.6741085857331403,0.4692374616980747,2.8553632866108978,4.393589079650371,0.6335233535819736,0.5049950388080782,-2.2376315789316585,1.5307720830057394,2.653509804652724,4.893784656576776,0.6926342901729309,0.49333977534118806,3.0,0,1,1
Rhizaria,1.0,2019,01,South Pacific Ocean,-9.5,-79.5,18.0,201.0,3,-0.6741085857331403,0.4692374616980747,2.8553632866108978,4.393589079650371,0.6335233535819736,0.5049950388080782,-2.2376315789316585,1.5307720830057394,2.653509804652724,4.893784656576776,0.6926342901729309,0.49333977534118806,3.0,0,1,1
Detritus,1.0,2019,01,South Pacific Ocean,-9.5,-78.5,5.0,81.0,2,-0.655722206085908,0.25230043655648404,4.345954851453429,2.667640928350556,0.8122152751242195,0.15083439950706992,-2.273489206262436,0.699125937250689,4.415628476550976,2.553631368022842,0.8727169200956177,0.10208892822167791,7.0,0,0,0
Detritus,1.0,2019,01,South Pacific Ocean,-9.5,-78.5,5.0,111.0,2,-0.655722206085908,0.25230043655648404,4.345954851453429,2.667640928350556,0.8122152751242195,0.15083439950706992,-2.273489206262436,0.699125937250689,4.415628476550976,2.553631368022842,0.8727169200956177,0.10208892822167791,7.0,0,0,0
Rhizaria,1.0,2019,01,South Pacific Ocean,-9.5,-78.5,5.0,111.0,1,-1.2361058765121118,,7.914018081741309,,0.7962752204193018,,-3.345310539196993,,6.107703877121166,,0.6894918542329189,,3.0,0,1,1
Carnivorous_gelatinous,1.0,2019,06,North Pacific Ocean,60.5,-147.5,1.0,201.0,1,-0.39057789906879364,,1.1105749737222186,,0.8292991343674785,,-1.1746236171261757,,0.07310199882818802,,0.8099792064950699,,4.0,0,1,0
Crustaceans,1.0,2019,06,North Pacific Ocean,60.5,-147.5,1.0,201.0,1,-2.402429926753917,,20.9348736962904,,0.9949796197274487,,-7.938955229939191,,22.888962875035315,,0.9979965323674073,,3.0,1,1,0
Filter_feeder_gelatinous,1.0,2019,06,North Pacific Ocean,60.5,-147.5,1.0,201.0,1,-0.6341855201298754,,3.338997304190824,,0.9716297464030519,,-1.905658949322131,,2.3059015458533993,,0.9108275711342182,,3.0,0,1,0
Other_zooplankton,1.0,2019,06,North Pacific Ocean,60.5,-147.5,1.0,201.0,1,-0.601195927404696,,2.7213533451205127,,0.9441605697760558,,-1.9594811225251905,,2.250721530468642,,0.8871243279381473,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2019,07,North Pacific Ocean,57.5,-150.5,2.0,201.0,2,-0.49380400283813614,0.42879232782375004,2.149117951458181,4.738449181644016,0.9365414248196333,0.07231416628838384,-1.6684852085752337,1.3800017895959822,1.7661152673111933,5.2235701075170065,0.8012093529083646,0.12850709177324324,4.0,0,1,0
Carnivorous_gelatinous,1.0,2019,07,North Pacific Ocean,57.5,-150.5,1.0,81.0,2,-0.49380400283813614,0.42879232782375004,2.149117951458181,4.738449181644016,0.9365414248196333,0.07231416628838384,-1.6684852085752337,1.3800017895959822,1.7661152673111933,5.2235701075170065,0.8012093529083646,0.12850709177324324,4.0,0,1,0
Crustaceans,1.0,2019,07,North Pacific Ocean,57.5,-150.5,2.0,201.0,2,-0.8498341083999043,0.3981794908459498,5.9187893939399014,4.193225185496031,0.5674253482363955,0.5576958316679428,-2.740865143689393,1.2828946113083293,5.659549866106408,4.61993788961454,0.5737636928448852,0.5648869196036954,3.0,0,1,1
Detritus,1.0,2019,07,North Pacific Ocean,57.5,-150.5,2.0,201.0,2,-1.6662777020062896,0.7750266793406227,13.730686994665916,6.440365567491738,0.9181725895816041,0.029362911793387125,-5.234421829288045,2.2617513017537094,13.877986968438119,6.484868812096642,0.9327071739796639,0.01941896570009819,4.0,0,1,0
Filter_feeder_gelatinous,1.0,2019,07,North Pacific Ocean,57.5,-150.5,2.0,201.0,2,-0.9405040222392818,0.4649574839254968,7.290090882099248,5.325781782345792,0.8402040567583603,0.041585401352152905,-2.9061024054547824,1.3326333266498043,6.658528712727944,5.209666547875794,0.8381337056370892,0.03637005228525717,5.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,07,North Pacific Ocean,57.5,-150.5,1.0,81.0,2,-0.9405040222392818,0.4649574839254968,7.290090882099248,5.325781782345792,0.8402040567583603,0.041585401352152905,-2.9061024054547824,1.3326333266498043,6.658528712727944,5.209666547875794,0.8381337056370892,0.03637005228525717,5.0,0,0,0
Mesophytoplankton,1.0,2019,07,North Pacific Ocean,57.5,-150.5,2.0,201.0,1,-2.5201749738143326,,22.596937000944457,,0.8198829848047275,,-7.470340432019338,,21.91073177497676,,0.8300791421357756,,4.0,0,1,0
Mollusca,1.0,2019,07,North Pacific Ocean,57.5,-150.5,2.0,201.0,1,-1.4362601483408959,,10.964570477295503,,0.9565802178121158,,-4.503103157091181,,10.89024786965157,,0.9530831575901575,,4.0,0,1,0
Rhizaria,1.0,2019,07,North Pacific Ocean,57.5,-150.5,2.0,201.0,2,-0.6857352382380153,0.13446454241895386,3.9885648535634792,1.4049328243221302,0.6230303017438591,0.2554197649822245,-2.4342032510462035,0.4153698357751742,4.322909067780767,1.449131596604137,0.7197622688248769,0.22064566728332072,5.0,0,0,1
Rhizaria,1.0,2019,07,North Pacific Ocean,57.5,-150.5,1.0,81.0,2,-0.6857352382380153,0.13446454241895386,3.9885648535634792,1.4049328243221302,0.6230303017438591,0.2554197649822245,-2.4342032510462035,0.4153698357751742,4.322909067780767,1.449131596604137,0.7197622688248769,0.22064566728332072,5.0,0,0,1
Carnivorous_gelatinous,1.0,2019,07,North Pacific Ocean,57.5,-149.5,1.0,201.0,1,-0.9211259110157322,,6.369703519312142,,0.9057557711526735,,-3.01637980925166,,6.344099586277304,,0.9215132036311701,,8.0,0,0,0
Crustaceans,1.0,2019,07,North Pacific Ocean,57.5,-149.5,1.0,201.0,1,-1.3399272590719882,,11.082565661940277,,0.9897880074041729,,-4.216644838367614,,10.982890643880555,,0.9894003806202399,,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,07,North Pacific Ocean,57.5,-149.5,1.0,201.0,1,-0.7292265186755009,,4.143190424144118,,0.9201519898642933,,-2.5363616607904675,,4.406193519072482,,0.9445720350441694,,3.0,0,1,0
Mesophytoplankton,1.0,2019,07,North Pacific Ocean,57.5,-149.5,1.0,201.0,1,-1.5913469393515534,,13.492483431070076,,0.9207283571323193,,-4.924526311852379,,13.303204018648557,,0.9184114593974251,,7.0,0,0,0
Mollusca,1.0,2019,07,North Pacific Ocean,57.5,-149.5,1.0,201.0,1,-1.3482329371269877,,10.625445515093194,,0.6781587804277794,,-4.550611376020534,,11.581835747887167,,0.7802520598562044,,4.0,0,1,1
Other_zooplankton,1.0,2019,07,North Pacific Ocean,57.5,-149.5,1.0,201.0,1,-0.19817021422090342,,-1.607563114230672,,0.19640142341085043,,-0.627961133225869,,-2.54724435629715,,0.28566152777366816,,5.0,0,0,1
Rhizaria,1.0,2019,07,North Pacific Ocean,57.5,-149.5,1.0,201.0,1,-1.080961928250302,,7.435282044992451,,0.9655475869592045,,-3.6301350079568033,,7.890584300247018,,0.9700043780111322,,5.0,0,0,0
Carnivorous_gelatinous,1.0,2019,07,North Pacific Ocean,57.5,-147.5,1.0,201.0,1,-0.20196713266715643,,-1.2917900734463716,,0.09613422935662697,,-0.9786667763911426,,-1.1079980780629577,,0.20761360102714632,,5.0,0,0,1
Crustaceans,1.0,2019,07,North Pacific Ocean,57.5,-147.5,1.0,201.0,1,-0.7439929244963379,,4.544726655056064,,0.9399352057500706,,-2.4782042236632953,,4.433932054546728,,0.9360991665299513,,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2019,07,North Pacific Ocean,57.5,-147.5,1.0,201.0,1,-0.7665972846472557,,4.266973394409985,,0.8575536750714888,,-2.3190187916855747,,3.425512964337919,,0.8572657488117672,,6.0,0,0,0
Mesophytoplankton,1.0,2019,07,North Pacific Ocean,57.5,-147.5,1.0,201.0,1,-2.0204645799759646,,17.1585724771785,,0.9614449347155067,,-6.108046171599715,,16.771158275340326,,0.9571585882016325,,4.0,0,1,0
Mollusca,1.0,2019,07,North Pacific Ocean,57.5,-147.5,1.0,201.0,1,-0.2584538500227634,,-0.8863760494858535,,0.6743454128503398,,-0.9959681340447154,,-1.1396918191396543,,0.8349288157371779,,4.0,0,1,1
Rhizaria,1.0,2019,07,North Pacific Ocean,57.5,-147.5,1.0,201.0,1,-1.8531065597380332,,14.454536266111113,,0.9999893857652209,,-5.410501875834424,,13.446075179712514,,0.9996975404757232,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2019,07,North Pacific Ocean,58.5,-151.5,1.0,123.0,1,-0.35571112686408407,,1.207842237421786,,0.5808145999756384,,-1.4047423650002528,,1.3040802875536848,,0.7557762744022932,,11.0,0,0,1
Crustaceans,1.0,2019,07,North Pacific Ocean,58.5,-151.5,1.0,62.0,2,-1.5187292169301885,0.5447571958724321,12.40930817263611,5.239643741171608,0.9705838759545093,0.01879489428686459,-4.726597863533378,1.4917480733697288,12.288027118574666,4.9130143041659045,0.9426078827537999,0.0032096773976551967,5.0,0,0,0
Crustaceans,1.0,2019,07,North Pacific Ocean,58.5,-151.5,1.0,123.0,2,-1.5187292169301885,0.5447571958724321,12.40930817263611,5.239643741171608,0.9705838759545093,0.01879489428686459,-4.726597863533378,1.4917480733697288,12.288027118574666,4.9130143041659045,0.9426078827537999,0.0032096773976551967,5.0,0,0,0
Detritus,1.0,2019,07,North Pacific Ocean,58.5,-151.5,1.0,123.0,1,-2.867618186326344,,23.75492895574236,,0.9975904159749616,,-8.57946290480561,,23.46753891853408,,0.9987076279175136,,3.0,1,1,0
Filter_feeder_gelatinous,1.0,2019,07,North Pacific Ocean,58.5,-151.5,1.0,123.0,2,-1.5970156189759654,0.2818589195585218,15.364301609769171,2.4802280376315267,0.9173090706649871,0.021466032026775453,-4.851296309863356,0.745920313761434,14.807895770530639,2.200355864370868,0.9322505544521136,0.02002837471477997,4.0,0,1,0
Mollusca,1.0,2019,07,North Pacific Ocean,58.5,-151.5,1.0,123.0,2,-1.4054031805930414,0.23440011024996169,11.400245677945152,2.450286351837725,0.9113364929447343,0.11731597387361528,-4.328627718202464,0.547716220986591,11.062348903487884,2.0089677855808157,0.9044151255175443,0.09951968130680877,3.0,0,1,0
Rhizaria,1.0,2019,07,North Pacific Ocean,58.5,-151.5,1.0,123.0,2,-1.170528978183009,0.04189349266334411,9.502920353926566,0.08130262074069876,0.9119727718642066,0.038682644350206956,-3.765981313410652,0.18647290315006643,9.55973459137951,0.30409407806358263,0.9253033415838943,0.014574199366767092,7.0,0,0,0
Carnivorous_gelatinous,1.0,2019,07,North Pacific Ocean,58.5,-148.5,1.0,201.0,1,-0.5719281311816702,,2.1585792589193997,,0.29113995081073074,,-1.885808605870345,,1.7884074007711916,,0.3980039285028292,,5.0,0,0,1
Crustaceans,1.0,2019,07,North Pacific Ocean,58.5,-148.5,1.0,201.0,2,-0.8929784231927926,0.6885039979532845,6.180954006846796,7.0743386218479785,0.5264409884379907,0.6061998695732981,-2.951204313478314,2.1351401447689273,6.23691512172058,7.467360939696858,0.5609800518553241,0.5762466657720309,3.0,0,1,1
Crustaceans,1.0,2019,07,North Pacific Ocean,58.5,-148.5,30.0,201.0,2,-0.8929784231927926,0.6885039979532845,6.180954006846796,7.0743386218479785,0.5264409884379907,0.6061998695732981,-2.951204313478314,2.1351401447689273,6.23691512172058,7.467360939696858,0.5609800518553241,0.5762466657720309,3.0,0,1,1
Detritus,1.0,2019,07,North Pacific Ocean,58.5,-148.5,1.0,201.0,1,-1.8918998958214204,,16.364222274320955,,0.8640108470267167,,-5.7425189626902675,,15.973942748863275,,0.8657333388666109,,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2019,07,North Pacific Ocean,58.5,-148.5,1.0,201.0,2,-1.5262021056214783,0.46136216025849475,14.101169608123719,5.988358573596125,0.9400609497918899,0.04229691276945876,-4.51135370496586,1.2229786710155544,13.020500481352832,5.485146083709994,0.9509282291210182,0.03856828113315864,4.0,0,1,0
Filter_feeder_gelatinous,1.0,2019,07,North Pacific Ocean,58.5,-148.5,30.0,201.0,2,-1.5262021056214783,0.46136216025849475,14.101169608123719,5.988358573596125,0.9400609497918899,0.04229691276945876,-4.51135370496586,1.2229786710155544,13.020500481352832,5.485146083709994,0.9509282291210182,0.03856828113315864,4.0,0,1,0
Mesophytoplankton,1.0,2019,07,North Pacific Ocean,58.5,-148.5,30.0,201.0,2,-0.5318557986893503,0.537084177589941,1.9277610074071168,4.903672953118595,0.9768402667994112,0.030713386546451463,-1.82613888616751,2.1355479318193886,1.7235233407680957,6.716867142559022,0.9997573892511016,0.0003194273602073712,3.0,0,1,0
Mesophytoplankton,1.0,2019,07,North Pacific Ocean,58.5,-148.5,1.0,201.0,2,-0.5318557986893503,0.537084177589941,1.9277610074071168,4.903672953118595,0.9768402667994112,0.030713386546451463,-1.82613888616751,2.1355479318193886,1.7235233407680957,6.716867142559022,0.9997573892511016,0.0003194273602073712,3.0,0,1,0
Mollusca,1.0,2019,07,North Pacific Ocean,58.5,-148.5,1.0,201.0,1,-1.462489964647978,,11.502861006899685,,0.8924983694742626,,-4.714887582075249,,11.867878240917229,,0.9399698531911821,,6.0,0,0,0
Rhizaria,1.0,2019,07,North Pacific Ocean,58.5,-148.5,30.0,201.0,2,-0.6375829028276647,0.11759371497177802,3.3368964481863514,0.7825804426411643,0.7269216431108084,0.28800107669446867,-2.203054713191737,0.2849616016315107,3.3676267712434,0.5942988072576444,0.7789510952640784,0.24141964417189232,6.0,0,0,1
Rhizaria,1.0,2019,07,North Pacific Ocean,58.5,-148.5,1.0,201.0,2,-0.6375829028276647,0.11759371497177802,3.3368964481863514,0.7825804426411643,0.7269216431108084,0.28800107669446867,-2.203054713191737,0.2849616016315107,3.3676267712434,0.5942988072576444,0.7789510952640784,0.24141964417189232,6.0,0,0,1
Carnivorous_gelatinous,1.0,2019,07,North Pacific Ocean,58.5,-147.5,1.0,201.0,1,-1.100668751654572,,7.579916473555972,,0.8909710038018388,,-3.740082771360485,,8.166444118027556,,0.9335153592643997,,5.0,0,0,0
Crustaceans,1.0,2019,07,North Pacific Ocean,58.5,-147.5,1.0,201.0,1,-0.6185602114030163,,3.595427920544202,,0.5354654097951912,,-1.9633536175133353,,3.0170104192519536,,0.5824339557210327,,6.0,0,0,1
Filter_feeder_gelatinous,1.0,2019,07,North Pacific Ocean,58.5,-147.5,1.0,201.0,1,-1.1696790349528108,,9.6400857154032,,0.6858202961720856,,-3.1462058687905157,,7.3940383767026905,,0.5884567998791498,,3.0,0,1,1
Mesophytoplankton,1.0,2019,07,North Pacific Ocean,58.5,-147.5,1.0,201.0,1,-1.6660328643460809,,14.105215164216936,,0.8831549304727099,,-5.045720284320557,,13.609890931086845,,0.8854331091732838,,4.0,0,1,0
Rhizaria,1.0,2019,07,North Pacific Ocean,58.5,-147.5,1.0,201.0,1,-1.5968277645304112,,12.29288852262937,,0.924375223596414,,-4.929493241379368,,12.15672482907795,,0.9276390206161782,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2019,07,North Pacific Ocean,58.5,-146.5,2.0,201.0,1,-0.7198240636862806,,4.7782016443459705,,0.9488995905165292,,-2.3376982717926715,,4.452577368739785,,0.9444691224288813,,7.0,0,0,0
